"ID","Species","metersLongitude","metersLatitude","decimalLatitude","decimalLongitude","source_ID","Sex","Age","Day","Month","Year","sampling_method","uncertainty","Sourcefile","yDay","wind_killed","d2H"
"X2802","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP65","M","A",18,8,2011,"TURBINE_CARCASS",NA,"Pylant_b",230,"yes",-28.8093642369562
"X2803","LABO",1359104.81193511,29269.1856026247,39.224444,-79.204167,"ID_CP66","M","A",10,9,2010,"TURBINE_CARCASS",NA,"Pylant_b",253,"yes",-28.4380027330345
"X2804","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP67","F","A",11,8,2011,"TURBINE_CARCASS",NA,"Pylant_b",223,"yes",-28.3133000287513
"X2805","LABO",1359104.81193511,29269.1856026247,39.224444,-79.204167,"ID_CP68","M","A",27,8,2011,"TURBINE_CARCASS",NA,"Pylant_b",239,"yes",-28.2732253796929
"X2806","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP69",NA,"A",12,6,2011,"TURBINE_CARCASS",NA,"Pylant_b",163,"yes",-28.0045873935002
"X2807","LABO",1359104.81193511,29269.1856026247,39.224444,-79.204167,"ID_CP7","F","A",11,8,2010,"TURBINE_CARCASS",NA,"Pylant_b",223,"yes",-55.0074831789322
"X2808","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP70",NA,"A",1,6,2011,"TURBINE_CARCASS",NA,"Pylant_b",152,"yes",-28.0004309066341
"X2809","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP71","M","A",25,7,2011,"TURBINE_CARCASS",NA,"Pylant_b",206,"yes",-27.3881135373098
"X2810","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP72","M","A",26,8,2011,"TURBINE_CARCASS",NA,"Pylant_b",238,"yes",-27.1952071734985
"X2811","LABO",1359104.81193511,29269.1856026247,39.224444,-79.204167,"ID_CP73","M","A",26,8,2009,"TURBINE_CARCASS",NA,"Pylant_b",238,"yes",-27.1238930734071
"X2812","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP74","M","A",17,7,2011,"TURBINE_CARCASS",NA,"Pylant_b",198,"yes",-26.9676555269616
"X2813","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP75","M","A",27,6,2011,"TURBINE_CARCASS",NA,"Pylant_b",178,"yes",-26.7646376603839
"X2814","LABO",1359104.81193511,29269.1856026247,39.224444,-79.204167,"ID_CP76","M","A",25,9,2011,"TURBINE_CARCASS",NA,"Pylant_b",268,"yes",-25.788685485571
"X2815","LABO",1359104.81193511,29269.1856026247,39.224444,-79.204167,"ID_CP77","M","A",6,10,2011,"TURBINE_CARCASS",NA,"Pylant_b",279,"yes",-25.7737747875251
"X2816","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP78","M","A",17,7,2011,"TURBINE_CARCASS",NA,"Pylant_b",198,"yes",-25.0992472476612
"X2817","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP79","M","A",9,6,2011,"TURBINE_CARCASS",NA,"Pylant_b",160,"yes",-24.5955594046926
"X2818","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP8","M","A",18,7,2011,"TURBINE_CARCASS",NA,"Pylant_b",199,"yes",-54.8968766580572
"X2819","LABO",1359104.81193511,29269.1856026247,39.224444,-79.204167,"ID_CP80","M","A",3,9,2011,"TURBINE_CARCASS",NA,"Pylant_b",246,"yes",-24.5034190342545
"X2820","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP81","M","A",26,8,2011,"TURBINE_CARCASS",NA,"Pylant_b",238,"yes",-24.1544257592017
"X2821","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP82","F","A",18,7,2011,"TURBINE_CARCASS",NA,"Pylant_b",199,"yes",-23.9896144407479
"X2822","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP83","M","A",18,8,2011,"TURBINE_CARCASS",NA,"Pylant_b",230,"yes",-23.891801433582
"X2823","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP84","M","A",25,7,2011,"TURBINE_CARCASS",NA,"Pylant_b",206,"yes",-23.9210535438521
"X2824","LABO",1359104.81193511,29269.1856026247,39.224444,-79.204167,"ID_CP85","M","A",27,8,2011,"TURBINE_CARCASS",NA,"Pylant_b",239,"yes",-23.8639489421782
"X2825","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP86",NA,NA,24,5,2011,"TURBINE_CARCASS",NA,"Pylant_b",144,"yes",-23.6565655668802
"X2826","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP87","M","A",23,6,2011,"TURBINE_CARCASS",NA,"Pylant_b",174,"yes",-23.4218800436185
"X2827","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP88","M","A",18,7,2011,"TURBINE_CARCASS",NA,"Pylant_b",199,"yes",-23.4210207933464
"X2828","LABO",1359104.81193511,29269.1856026247,39.224444,-79.204167,"ID_CP89","M","A",10,9,2011,"TURBINE_CARCASS",NA,"Pylant_b",253,"yes",-22.806686734562
"X2829","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP9","M","A",25,7,2011,"TURBINE_CARCASS",NA,"Pylant_b",206,"yes",-54.7530257589635
"X2830","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP90","M","A",3,9,2011,"TURBINE_CARCASS",NA,"Pylant_b",246,"yes",-22.1012785267625
"X2831","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP91","M","A",1,8,2011,"TURBINE_CARCASS",NA,"Pylant_b",213,"yes",-21.9903688297879
"X2832","LABO",1359104.81193511,29269.1856026247,39.224444,-79.204167,"ID_CP92","M","A",15,9,2010,"TURBINE_CARCASS",NA,"Pylant_b",258,"yes",-21.8532691632549
"X2833","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP93","M","A",18,7,2011,"TURBINE_CARCASS",NA,"Pylant_b",199,"yes",-21.8095270274677
"X2834","LABO",1359104.81193511,29269.1856026247,39.224444,-79.204167,"ID_CP94","M","A",3,7,2011,"TURBINE_CARCASS",NA,"Pylant_b",184,"yes",-21.1887391322769
"X2835","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP95","M","A",22,6,2011,"TURBINE_CARCASS",NA,"Pylant_b",173,"yes",-20.8877624460062
"X2836","LABO",1359104.81193511,29269.1856026247,39.224444,-79.204167,"ID_CP96","M","A",7,10,2011,"TURBINE_CARCASS",NA,"Pylant_b",280,"yes",-20.6886619968547
"X2837","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP97","F","A",31,7,2011,"TURBINE_CARCASS",NA,"Pylant_b",212,"yes",-20.3659574345233
"X2838","LABO",1359104.81193511,29269.1856026247,39.224444,-79.204167,"ID_CP98","M","A",10,10,2011,"TURBINE_CARCASS",NA,"Pylant_b",283,"yes",-20.2542500918946
"X2839","LABO",1343468.89596815,41446.8213884258,39.3494305,-79.3673039,"ID_CP99","F","A",10,8,2011,"TURBINE_CARCASS",NA,"Pylant_b",222,"yes",-20.1927383834715
"X2840","LABO",96819.7937402173,34831.8915969228,40.29,-94.79,"Pylant_a_LABO_1","F",NA,4,6,1968,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",156,"no",-29.5580520998208
"X2841","LABO",147394.864707029,-847667.202200673,32.76,-94.35,"Pylant_a_LABO_10","M",NA,12,6,1902,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",163,"no",-0.539668477322655
"X2842","LABO",1545471.6430113,516951.102411928,42.97,-75.69,"Pylant_a_LABO_100","F",NA,16,8,1900,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",228,"no",-52.7470765167453
"X2843","LABO",1541219.36667518,25129.2897578804,38.9,-77.02,"Pylant_a_LABO_101","M",NA,18,8,1960,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",231,"no",-31.9905697685954
"X2844","LABO",1002671.74279184,-386884.397073738,36.18,-84.19,"Pylant_a_LABO_102","M",NA,18,8,1908,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",231,"no",-31.57759273357
"X2845","LABO",-54572.0941648557,812955.435079111,46.88,-96.76,"Pylant_a_LABO_103","M",NA,21,8,1919,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",233,"no",-21.856343809027
"X2846","LABO",1526772.42483009,30623.6031786847,38.97,-77.18,"Pylant_a_LABO_104","M",NA,21,8,1903,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",233,"no",8.7285557212326
"X2847","LABO",1717843.08949079,364671.236101939,41.39,-73.96,"Pylant_a_LABO_105","F",NA,22,8,1900,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",234,"no",-35.4453746738267
"X2848","LABO",751755.077650006,-51688.3847683461,39.25,-86.74,"Pylant_a_LABO_106","M",NA,24,8,1962,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",236,"no",-30.6715189125297
"X2849","LABO",1533207.0744128,23507.7349174026,38.9,-77.12,"Pylant_a_LABO_107","M",NA,24,8,1934,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",236,"no",-10.4782777604626
"X2850","LABO",1541219.36667518,25129.2897578804,38.9,-77.02,"Pylant_a_LABO_108","M",NA,25,8,1960,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",238,"no",-41.9331481134016
"X2851","LABO",-92727.5635086988,-832152.593831182,32.9,-97.04,"Pylant_a_LABO_109","F",NA,25,8,2009,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",237,"no",7.06512716639198
"X2852","LABO",-232957.116495248,-618248.468380274,34.71,-98.68,"Pylant_a_LABO_11","F",NA,14,6,1938,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",165,"no",-26.4595750021993
"X2853","LABO",1440034.91878704,-29463.6901029674,38.61,-78.36,"Pylant_a_LABO_110","M",NA,26,8,1951,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",238,"no",-12.721702656895
"X2854","LABO",1539382.99846203,25958.8752302891,38.91,-77.04,"Pylant_a_LABO_111","F",NA,28,8,1944,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",241,"no",-32.0084627809159
"X2855","LABO",1545471.6430113,516951.102411928,42.97,-75.69,"Pylant_a_LABO_112","F",NA,30,8,1900,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",242,"no",-27.7612573843037
"X2856","LABO",1157605.98863878,-515035.444185027,34.92,-82.6,"Pylant_a_LABO_12","M",NA,14,6,1916,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",166,"no",-4.71955000147024
"X2857","LABO",1529974.5450188,31268.495168,38.97,-77.14,"Pylant_a_LABO_13","F",NA,16,6,1916,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",168,"no",-25.8923500052334
"X2858","LABO",861059.694706977,-774648.953164886,33.02,-86.31,"Pylant_a_LABO_14","M",NA,17,6,1911,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",168,"no",3.69458239564648
"X2859","LABO",845984.726384334,-619120.089139112,34.36,-86.3,"Pylant_a_LABO_15","F",NA,17,6,1913,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",168,"no",-0.585332909419922
"X2860","LABO",1241794.51237526,185601.099473501,40.7,-80.31,"Pylant_a_LABO_16","F",NA,20,6,1900,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",171,"no",-23.2045995576237
"X2861","LABO",-15339.4459762448,-458787.817196356,36.1,-96.18,"Pylant_a_LABO_17","F",NA,21,6,1904,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",173,"no",-17.956713364187
"X2862","LABO",634731.2904481,-744562.437263043,33.45,-88.82,"Pylant_a_LABO_18","F",NA,22,6,1972,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",174,"no",-35.4184381551237
"X2863","LABO",-15339.4459762448,-458787.817196356,36.1,-96.18,"Pylant_a_LABO_19","F",NA,22,6,1904,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",174,"no",-29.2609835773934
"X2864","LABO",763365.88495665,-732634.759759382,33.46,-87.36,"Pylant_a_LABO_2","F",NA,4,6,1913,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",155,"no",13.0557724256422
"X2865","LABO",786687.811242885,-650799.30417902,34.14,-87.01,"Pylant_a_LABO_20","F",NA,22,6,1913,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",173,"no",-13.289240793207
"X2866","LABO",-15339.4459762448,-458787.817196356,36.1,-96.18,"Pylant_a_LABO_21","F",NA,23,6,1904,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",175,"no",-22.8717155942853
"X2867","LABO",717214.563063965,-23028.2546168596,39.52,-87.13,"Pylant_a_LABO_22","M",NA,24,6,1961,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",175,"no",-26.071512813506
"X2868","LABO",-298893.151390942,-1176339.98717338,29.89,-99.22,"Pylant_a_LABO_23","F",NA,24,6,1902,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",175,"no",-12.3572159835726
"X2869","LABO",973179.10416172,-556817.55327762,34.77,-84.77,"Pylant_a_LABO_24","F",NA,25,6,1927,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",176,"no",-18.1484697351763
"X2870","LABO",1267348.27407556,-459583.051312112,35.25,-81.25,"Pylant_a_LABO_25","M",NA,26,6,1916,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",178,"no",-10.0526158056775
"X2871","LABO",665144.855734098,212776.453644727,41.55,-87.51,"Pylant_a_LABO_26","F",NA,28,6,1962,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",179,"no",-42.7293984357915
"X2872","LABO",-15339.4459762448,-458787.817196356,36.1,-96.18,"Pylant_a_LABO_27",NA,NA,29,6,1904,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",181,"no",-34.8465210225288
"X2873","LABO",410084.088654563,-1031885.12925266,31.1,-91.51,"Pylant_a_LABO_28","F",NA,30,6,1972,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",182,"no",-15.6348019167826
"X2874","LABO",410084.088654563,-1031885.12925266,31.1,-91.51,"Pylant_a_LABO_29","F",NA,30,6,1972,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",182,"no",-15.188001523851
"X2875","LABO",973929.280044081,-931867.558799683,31.57,-85.25,"Pylant_a_LABO_3","M",NA,9,6,1911,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",160,"no",-54.8338494452395
"X2876","LABO",410084.088654563,-1031885.12925266,31.1,-91.51,"Pylant_a_LABO_30","F",NA,2,7,1972,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",184,"no",-25.7512957117396
"X2877","LABO",410084.088654563,-1031885.12925266,31.1,-91.51,"Pylant_a_LABO_31","F",NA,2,7,1972,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",184,"no",-22.2354192506357
"X2878","LABO",410084.088654563,-1031885.12925266,31.1,-91.51,"Pylant_a_LABO_32","F",NA,2,7,1972,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",184,"no",-17.9132666524913
"X2879","LABO",410084.088654563,-1031885.12925266,31.1,-91.51,"Pylant_a_LABO_33","F",NA,2,7,1972,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",184,"no",-15.8950915430537
"X2880","LABO",410084.088654563,-1031885.12925266,31.1,-91.51,"Pylant_a_LABO_34","F",NA,2,7,1972,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",184,"no",-15.6485946658335
"X2881","LABO",410084.088654563,-1031885.12925266,31.1,-91.51,"Pylant_a_LABO_35","F",NA,2,7,1972,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",184,"no",-13.2288040045239
"X2882","LABO",410084.088654563,-1031885.12925266,31.1,-91.51,"Pylant_a_LABO_36","F",NA,2,7,1972,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",184,"no",-13.1919112565021
"X2883","LABO",410084.088654563,-1031885.12925266,31.1,-91.51,"Pylant_a_LABO_37","F",NA,2,7,1972,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",184,"no",-12.6731433584829
"X2884","LABO",410084.088654563,-1031885.12925266,31.1,-91.51,"Pylant_a_LABO_38","F",NA,2,7,1972,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",184,"no",-12.0839164375968
"X2885","LABO",-299999.906128171,-1154370.26491696,30.08,-99.24,"Pylant_a_LABO_39","F",NA,3,7,1902,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",184,"no",-12.0146512451854
"X2886","LABO",542190.761968093,-935188.305443237,31.87,-90,"Pylant_a_LABO_4","F",NA,9,6,1970,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",160,"no",-16.5608930818828
"X2887","LABO",-299999.906128171,-1154370.26491696,30.08,-99.24,"Pylant_a_LABO_40","F",NA,3,7,1902,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",184,"no",-4.36610309475692
"X2888","LABO",1539382.99846203,25958.8752302891,38.91,-77.04,"Pylant_a_LABO_41","F",NA,5,7,1972,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",187,"no",-27.5251498764589
"X2889","LABO",-71447.3033299684,-846321.906687931,32.78,-96.8,"Pylant_a_LABO_42",NA,NA,6,7,1910,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",187,"no",-20.0059655698665
"X2890","LABO",840357.112089312,99904.2468562896,40.45,-85.45,"Pylant_a_LABO_43","F",NA,10,7,1962,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",191,"no",-43.5956940637568
"X2891","LABO",840357.112089312,99904.2468562896,40.45,-85.45,"Pylant_a_LABO_44","F",NA,10,7,1962,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",191,"no",-23.176683242114
"X2892","LABO",1539382.99846203,25958.8752302891,38.91,-77.04,"Pylant_a_LABO_45","M",NA,11,7,1916,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",193,"no",-28.4535382474255
"X2893","LABO",808328.284293463,-1082780.51733386,30.42,-87.22,"Pylant_a_LABO_46",NA,NA,11,7,1929,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",192,"no",-19.2868633518122
"X2894","LABO",727170.292077472,84559.8065658422,40.42,-86.88,"Pylant_a_LABO_47","F",NA,12,7,1960,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",194,"no",-51.772167060343
"X2895","LABO",1545471.6430113,516951.102411928,42.97,-75.69,"Pylant_a_LABO_48","F",NA,14,7,1900,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",195,"no",-32.7927685969913
"X2896","LABO",1300864.71448709,-1162783.49161062,29.22,-82.06,"Pylant_a_LABO_49","M",NA,14,7,1939,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",195,"no",-18.6916752145093
"X2897","LABO",542190.761968093,-935188.305443237,31.87,-90,"Pylant_a_LABO_5","F",NA,9,6,1970,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",160,"no",-14.8315613973265
"X2898","LABO",1526772.42483009,30623.6031786847,38.97,-77.18,"Pylant_a_LABO_50","F",NA,15,7,1914,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",196,"no",-24.6618707337257
"X2899","LABO",1016692.58335492,-676234.88991785,33.71,-84.44,"Pylant_a_LABO_51","F",NA,15,7,1901,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",196,"no",-12.1153468072355
"X2900","LABO",723794.580696486,-172671.090729947,38.25,-87.22,"Pylant_a_LABO_52","F",NA,16,7,1962,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",197,"no",-28.8538373560741
"X2901","LABO",1620481.31203851,306014.861491925,41.09,-75.33,"Pylant_a_LABO_53","M",NA,17,7,1947,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",198,"no",-22.1348730736311
"X2902","LABO",776436.607850961,89476.7480706652,40.42,-86.26,"Pylant_a_LABO_54","F",NA,19,7,1962,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",200,"no",-38.8866318096044
"X2903","LABO",1581970.4142041,41937.2677892696,38.97,-76.49,"Pylant_a_LABO_55","M",NA,19,7,1903,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",200,"no",-33.5937093872725
"X2904","LABO",392154.005627159,116453.145463834,40.9,-91.05,"Pylant_a_LABO_56","F",NA,23,7,1901,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",204,"no",-23.7576642564929
"X2905","LABO",62877.775511914,-121172.669455217,38.97,-95.23,"Pylant_a_LABO_57","M",NA,24,7,1907,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",205,"no",-33.5232266732615
"X2906","LABO",793929.590555545,14197.7608918131,39.77,-86.14,"Pylant_a_LABO_58","F",NA,25,7,1962,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",206,"no",-31.0930013535047
"X2907","LABO",392154.005627159,116453.145463834,40.9,-91.05,"Pylant_a_LABO_59","M",NA,25,7,1901,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",206,"no",-26.8583842841533
"X2908","LABO",542190.761968093,-935188.305443237,31.87,-90,"Pylant_a_LABO_6","F",NA,9,6,1970,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",160,"no",-13.8750611094226
"X2909","LABO",392154.005627159,116453.145463834,40.9,-91.05,"Pylant_a_LABO_60","M",NA,25,7,1901,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",206,"no",-25.677788249222
"X2910","LABO",1586217.94221207,-38969.3363306224,38.29,-76.64,"Pylant_a_LABO_61","F",NA,26,7,1968,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",208,"no",-33.3600027489415
"X2911","LABO",1501566.89623524,184315.298214755,40.29,-77.11,"Pylant_a_LABO_62","M",NA,26,7,1947,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",207,"no",-29.6467408682708
"X2912","LABO",811219.345510603,204772.9718796,41.36,-85.67,"Pylant_a_LABO_63","M",NA,26,7,1962,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",207,"no",-27.66745684907
"X2913","LABO",714818.736875418,45451.7124088335,40.1,-87.08,"Pylant_a_LABO_64","F",NA,27,7,1961,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",208,"no",-35.0844364063019
"X2914","LABO",1099899.72206133,-109513.214108919,38.41,-82.6,"Pylant_a_LABO_65","F",NA,29,7,1910,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",210,"no",-27.3365867408181
"X2915","LABO",62877.775511914,-121172.669455217,38.97,-95.23,"Pylant_a_LABO_66","M",NA,30,7,1907,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",211,"no",-31.5778072400588
"X2916","LABO",1545471.6430113,516951.102411928,42.97,-75.69,"Pylant_a_LABO_67","F",NA,31,7,1900,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",212,"no",-57.2973534344996
"X2917","LABO",846836.877111295,-874256.023318681,32.18,-86.58,"Pylant_a_LABO_68","F",NA,31,7,1915,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",212,"no",-8.22848606081618
"X2918","LABO",730404.738958727,-1058351.42901318,30.69,-88.04,"Pylant_a_LABO_69",NA,NA,1,8,1913,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",213,"no",-2.81432207664012
"X2919","LABO",973929.280044081,-931867.558799683,31.57,-85.25,"Pylant_a_LABO_7","F",NA,9,6,1911,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",160,"no",-5.4543479366498
"X2920","LABO",62877.775511914,-121172.669455217,38.97,-95.23,"Pylant_a_LABO_70","M",NA,2,8,1907,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",214,"no",-33.6318975742378
"X2921","LABO",739990.155802612,173590.553987801,41.16,-86.61,"Pylant_a_LABO_71","M",NA,2,8,1962,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",214,"no",-27.4853286274945
"X2922","LABO",419482.711408416,317889.639104604,42.59,-90.56,"Pylant_a_LABO_72","M",NA,3,8,1920,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",216,"no",-29.9981561814801
"X2923","LABO",1323891.74958993,-285363.721376405,36.64,-80.27,"Pylant_a_LABO_73","M",NA,3,8,1939,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",215,"no",-16.7405275743354
"X2924","LABO",846836.877111295,-874256.023318681,32.18,-86.58,"Pylant_a_LABO_74","F",NA,3,8,1915,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",215,"no",-0.888181586978088
"X2925","LABO",419482.711408416,317889.639104604,42.59,-90.56,"Pylant_a_LABO_75","F",NA,4,8,1920,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",217,"no",-29.1404659062803
"X2926","LABO",566910.095709814,332595.604857551,42.63,-88.64,"Pylant_a_LABO_76","F",NA,5,8,1901,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",217,"no",-40.5972329608519
"X2927","LABO",1320151.26838821,-268136.307324671,36.79,-80.28,"Pylant_a_LABO_77","M",NA,5,8,1939,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",217,"no",-17.437980338232
"X2928","LABO",1016692.58335492,-676234.88991785,33.71,-84.44,"Pylant_a_LABO_78","M",NA,6,8,1901,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",218,"no",-8.32962202955107
"X2929","LABO",1300872.34060624,-218956.813854941,37.23,-80.41,"Pylant_a_LABO_79","M",NA,8,8,1944,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",221,"no",-29.5898868255016
"X2930","LABO",147394.864707029,-847667.202200673,32.76,-94.35,"Pylant_a_LABO_8","M",NA,11,6,1902,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",162,"no",-6.86465390731871
"X2931","LABO",-329507.327480895,1021359.54826948,48.58,-100.73,"Pylant_a_LABO_80","M",NA,9,8,1939,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",221,"no",-28.7868678224818
"X2932","LABO",715410.404791647,173561.45932866,41.18,-86.92,"Pylant_a_LABO_81","M",NA,9,8,1961,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",221,"no",-25.9886515925315
"X2933","LABO",524050.820654852,-994401.962876385,31.37,-90.24,"Pylant_a_LABO_82","M",NA,9,8,1912,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",222,"no",-24.3858696620927
"X2934","LABO",789918.183783007,-1063584.57025943,30.6,-87.4,"Pylant_a_LABO_83","F",NA,9,8,1915,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",221,"no",2.25605218056949
"X2935","LABO",719137.462561755,779607.407705411,46.28,-86.07,"Pylant_a_LABO_84","M",NA,10,8,1980,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",223,"no",-36.4420515493174
"X2936","LABO",719137.462561755,779607.407705411,46.28,-86.07,"Pylant_a_LABO_85","F",NA,10,8,1980,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",223,"no",-32.8631770028763
"X2937","LABO",719137.462561755,779607.407705411,46.28,-86.07,"Pylant_a_LABO_86","F",NA,10,8,1980,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",223,"no",-32.1926874471444
"X2938","LABO",1387838.39275589,-22349.0866940826,38.75,-78.97,"Pylant_a_LABO_87","F",NA,13,8,1971,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",225,"no",-39.9366112872041
"X2939","LABO",897333.589775299,-71617.1456590932,38.95,-84.99,"Pylant_a_LABO_88","F",NA,13,8,1962,"MUSEUM_SPECIMEN",NA,"Pylant_LABO",225,"no",-39.8552054451581
